ID,Answer
1083,甘肅省
1084,
1085,1所
1086,
1087,一個
1088,破四舊
1089,三次
1090,。兀良哈三衛蒙古各部，為了獲得大寧地區的駐牧權，聯合了當時頗為強大的阿速特部首領阿魯台，不斷向明朝發起進攻。
1091,梵語
1092,郭松齡
1093,爆炸性
1094,第二殖邊督辦公署
1095,明朝
1096,1968
1097,防空作戰
1098,1932
1099,鐮倉幕府
1100,大韓帝國滅亡，李氏王朝告終。「朝鮮」一詞本為東方古國的國名，高麗時開始將本國與「朝鮮」掛鈎，並成為其別稱。如高麗後期李承休所作《帝王韻紀》中如此介紹本國：「遼東別有一乾坤，斗與中朝區以分。
1101,
1102,二戰
1103,募兵制
1104,吳國
1105,合法
1106,奧東·德拉羅什
1107,莊士敦道
1108,帕塔普斯科河
1109,1945
1110,
1111,戰時研發商
1112,赫爾辛基
1113,男人四十
1114,羅馬帝國
1115,1846
1116,辛亥革命
1117,
1118,釋。
1119,阿希佩戈拉公國
1120,坦尚尼亞
1121,亞歷山大一世
1122,加拿大
1123,君主
1124,天下人
1125,外蒙古
1126,尼葛洛龐帝
1127,朱序
1128,石油
1129,教育產業化
1130,
1131,康拉德·阿登納
1132,江東
1133,聖奧古斯丁
1134,185年
1135,
1136,大正天皇
1137,圖書館
1138,北齊
1139,足利義輝
1140,內戰
1141,衛生部
1142,人人平等
1143,
1144,第4
1145,聯邦制
1146,1807
1147,英國
1148,瑞士
1149,月初四
1150,德國
1151,76
1152,19
1153,50元
1154,的歷史紀錄。
1155,
1156,拋秧
1157,南卡羅來納州
1158,周恩來
1159,卡加梅
1160,93
1161,
1162,5月17日
1163,財務報表
1164,天真爛漫。古羅馬文學在藝術上強調均衡、嚴整、和諧，重視修辭與句法，技巧上偏於雕琢與矯飾。
1165,少尉軍階
1166,德川家康
1167,空射火箭
1168,1836
1169,
1170,
1171,羅勃茲
1172,伊斯蘭教
1173,
1174,哥廷根亨德爾國際音樂節
1175,滬昆高速公路
1176,重大的危險，將會進行引產。因為引產本身也有風險，所以只在繼續懷孕會有危險時才進行。
1177,法國
1178,歐德謨
1179,
1180,張家灣
1181,青春勵志片
1182,血盟救國軍軍歌
1183,廣州
1184,聽診器
1185,路易-拿破崙父母的婚事，是由拿破崙的妻子，約瑟芬皇后安排的，目的是為當時膝下無兒的拿破崙生下一個繼承人。有人認為，他的真正生父另有其人，所以他的繼承合法性值得質疑。但是，主流意見都認為路易-拿破崙是路易·波拿巴和博阿爾內的兒子。
1186,唯泰主義
1187,
1188,海峽兩岸服務貿易協議
1189,大寧地區駐牧。
1190,自由主義
1191,1874
1192,同步
1193,卡斯特拉
1194,李克強
1195,河東道
1196,一個簡單的個人首頁，難點往往不是技術，而在於政策。若內容涉及一些敏感的話題，麻煩可能更大。
1197,古羅馬
1198,自然環境指地球或一些區域上一切生命和非生命的事物以自然的狀態呈現。這是一個環境涵蓋了所有生物之間的相互作用。自然環境是對比建成環境，建成環境當中包括區域和組件受人類的強烈影響。一個地理區域被認為是一個自然的環境。發現完全自然的環境是困難的，並且自然度有連續的變化是常見的，有從一個極端的0％的自然度
1199,
1200,國立第七中學」。簡稱「國立七中」。
1201,63個
1202,46
1203,
1204,帕多瓦大學
1205,
1206,吉隆坡
1207,1889
1208,
1209,發展局
1210,光卻位在赤道區域。埃歐本身沒有磁場，因此，電子沿著木星的磁場接近埃歐並直接撞擊到衛星的大氣層。越多的電子撞擊大氣層，極光就越明亮，而磁力線是與衛星正切的，因此在那兒經過的氣柱會最長。極光與埃歐上的正切點的結合被觀察到的"晃動"指出木星的傾斜磁偶極場變化方向。
1211,北京電視台
1212,舟山撤退
1213,十月革命
1214,
1215,美國大學協會
1216,教育經費
1217,日本關東軍
1218,開京
1219,美國大蕭條
1220,元武宗因愛育黎拔力八達有功，冊封他為皇太弟，相約武宗系與仁宗系交替稱帝，即武仁之約。元武宗時期，加封孔子為「大成至聖文宣王」，並給予孔子的家族與弟子一些稱號。為了解決元成宗時期的財政危機，元武宗設置常平倉以平抑物價
1221,拉丁人
1222,政策顯示組織的目的。政策藉由引導各種決定的建立來影響世界。無論政策是否明文列出來，它們都存在於各種的組織之內。
1223,陳誠
1224,
1225,通古斯人
1226,布利亞特族
1227,鎌倉時代
1228,日冕
1229,社會主義
1230,劉裕
1231,基督教
1232,
1233,佛教
1234,
1235,東正教
1236,臺北市
1237,鄧小平
1238,南斯拉夫
1239,荊州
1240,殺蟲
1241,法國大革命
1242,自由韓國黨
1243,
1244,二十世紀
1245,積極進攻
1246,加拿大
1247,1926
1248,汽車之都
1249,火箭
1250,
1251,在軌道上驅動列車。
1252,聖喬治拉丁文學校
1253,23年
1254,1948年12月1日
1255,武宗系
1256,私兵制度
1257,魏博拉盧比民達行業工會
1258,文章奧府
1259,若不考慮介於有性生殖和無性生殖之間的形態，有性生殖和無性生殖之間的基本差異在於繁衍後代所需基因物質產生的方式。一般而言，細胞會在無性分裂之前複製其基因，然後分裂，這種細胞稱為有絲分裂。若是有性生殖，會有另一種的細胞分裂，但其中間沒有基因複製的過程，稱為減數分裂，分裂後的細胞只有一半的染色體，稱為配子
1260,非洲
1261,瓊州海峽
1262,安德魯約翰遜
1263,普林斯頓大學
1264,83年
1265,釣魚台
1266,伊達政宗
1267,量子物理學
1268,5年
1269,金融廳
1270,潘章
1271,約翰·莫根
1272,高雄
1273,第二代
1274,神奈川條約
1275,北京
1276,
1277,哈利里德
1278,
1279,柏拉圖
1280,波蘭人
1281,907事件
1282,
1283,
1284,相聲集錦
1285,二人
1286,1830年
1287,全球資訊網
1288,八月
1289,認知主義
1290,廣府話
1291,張伯倫
1292,粳稻
1293,挪威
1294,1800
1295,郵政集團
1296,
1297,我們是一個民族
1298,安納托利亞人
1299,福島縣
1300,1913
1301,土地銷售
1302,阿拉曼人
1303,鮑爾默
1304,天花病
1305,牡丹峰樂團
1306,印度
1307,3座
1308,周敦頤
1309,下薩克森邦
1310,朱利烏斯·凱撒
1311,豫
1312,1919
1313,1133515人
1314,喃字
1315,排灣族
1316,牛津大學
1317,普選制度
1318,高宗
1319,
1320,1969
1321,社會民主黨
1322,三合院
1323,由過去之一綱一本變為一綱多本，各縣市可自立高中，入學管道亦多元化，九年一貫亦開始推行。在教學內容上，加強鄉土教育之教學比例與在地語言之教學，課堂上開始出現閩南語、客家話及臺灣南島語言教育。但由於九年一貫之綱要文句太含糊，內容乃分階段而非分學年或學期，肇使各版學科教科書內容差異大，因此近數年來有部分
1324,488年
1325,賭徒
1326,全國人民代表大會
1327,外太空
1328,
1329,扶助弱小民族使之自治自決
1330,奧地利
1331,1905年
1332,美國
1333,鐵
1334,
1335,廣東
1336,聖母大學
1337,羅馬法
1338,心理學家
1339,希臘
1340,拉丁字母
1341,中俄密約
1342,詹姆斯·史都華
1343,
1344,克拉克望遠鏡
1345,生物質
1346,秘書處
1347,焚燒
1348,66種
1349,數位訊號
1350,回族
1351,視錐細胞
1352,
1353,威廉二世
1354,遵義會議
1355,我於青春無悔
1356,君士坦丁
1357,美國國家草地網球聯盟
1358,8月26日
1359,阿爾法
1360,李景隆敗退後，燕軍圍濟南。右參政鐵鉉、盛庸堅守。朱棣射信入城招降，未果。五月十七，燕軍掘開河堤，放水灌城。鐵鉉見勢不妙，決定派千人詐降，誘朱棣進城。次日，朱棣前往濟南，走到城門口時，城門預設的鐵板落下，但略快了些，只打中了其所乘馬的頭。朱棣大驚，換馬跑回。由於事出意外，斷其後路等工作沒能成功。朱棣逃
1361,外交
1362,
1363,2008
1364,阿基米德
1365,2010年
1366,1918
1367,對刺激的回應
1368,魯宗之
1369,經為西班牙佔領，西班牙人在臺灣北部的雞籠與社寮島築城，並稱之為「聖救主」城。之後又佔領蛤仔難，並在滬尾興建「聖多明哥城」。後來荷蘭人與西班牙人在東亞展開競爭，荷蘭東印度公司對日本幕府散播西班牙企圖顛覆德川幕府陰謀，引起日本鎖國政策。為了進一步驅逐西班牙勢力，荷蘭人於1642年攻佔了西班牙的佔領的雞籠地區
1370,朝鮮王朝
1371,2012年
1372,生物動力學
1373,暖濕氣流
1374,太白山脈
1375,
1376,主要是爭取速度上的優勢。
1377,民國十八年
1378,濟州島
1379,。舊人民幣以一萬兌一比率折換新人民幣。
1380,25
1381,東北停戰協定
1382,1996年
1383,1985
1384,4
1385,獨立自主
1386,9世紀，泰國不同派別的藝術都受到同樣信奉大乘佛教的高棉帝國與三佛齊的強大影響。9世紀末，泰國藝術創出如清流的表達方式，主題像萬神殿般創造很多大乘佛教的菩薩造型。13世紀
1387,九龍灣商貿區大部分土地為新填海區，因九龍灣毗連舊啟德機場，因此有大量物流公司於工廈設置倉庫，不過機場關閉後，物流、倉庫等工業也遷移到葵涌等地區。九龍灣設有港鐵九龍灣站
1388,
1389,1997
1390,牛津大學
1391,折下吉延
1392,越南
1393,1914
1394,由於原子彈爆炸，廣島市獲得國內捐贈的路面電車。廣島市繼而與其他城市共同重建路面電車系統，遂成為日本唯一擁有大規模的路面電車系統的城市。一些從戰禍和原子彈爆炸中倖存的路面電車，再度投入服務，當中四列至今仍運作。但是，廣島市大部分的路面電車早已在數年前更換了。廣島市市長於每年的8月6日發表和平宣言以紀念
1395,
1396,生物質是指能夠當做燃料或者工業原料，活著或剛死去的有機物。生物質能最常見於種植植物所製造的生質燃料，或者用來生產纖維、化學製品和熱能的動物或植物。也包括以生物可降解的廢棄物製造的燃料。但那些已經變質成為煤炭或石油等的有機物質除外。許多的植物都被用來生產生物質能，包括了芒草、柳枝稷、麻、玉米、楊屬、柳
1397,
1398,40
1399,1959
1400,
1401,1856年
1402,忽必烈
1403,反革命事件
1404,王光美
1405,麥克勞林
1406,
1407,1624
1408,15%
1409,道格拉斯
1410,奈及利亞
1411,亞洲
1412,
1413,
1414,桑
1415,
1416,2013年2月28日
1417,1973
1418,民族權利
1419,明治大學
1420,哲學家
1421,10萬人
1422,元成宗到元惠宗
1423,
1424,馬來-玻里尼西亞語族
1425,45%
1426,預算限制
1427,意識型態
1428,蘇美爾人
1429,元代
1430,43
1431,限制性消化
1432,劉氏
1433,超級模特兒
1434,兩層
1435,
1436,中國共產黨
1437,鋼鐵是怎樣煉成的
1438,
1439,光〉等。
1440,錫克教
1441,1986
1442,西部開拓史
1443,百越族
1444,
1445,米高彭博
1446,伊斯蘭教
1447,21日，哲布尊丹巴登基。
1448,明太祖
1449,歷史博物館
1450,阿內加達島
1451,稱為雷達吸波收材料曾經使用於U-2、SR-71以及越戰期間擔任偵查任務的無人機上，然而效果並不如預期，同時成本效益不佳，甚至會導致飛機過熱而失去控制的問題。
1452,外國不可能介入內戰
1453,南朝鮮
1454,
1455,財政資助
1456,日本
1457,
1458,九龍灣
1459,廣州
1460,佛教
1461,陳朝
1462,11000
1463,有色人種
1464,南斯拉夫共產黨
1465,漢諾威
1466,高清綜合頻道
1467,石亭之戰
1468,
1469,主體史學
1470,球皺褶
1471,1662
1472,1884年
1473,第二產業
1474,
1475,伍斯特
1476,
1477,
1478,張議潮
1479,
1480,
1481,
1482,法國
1483,喜馬拉雅山
1484,孟加拉
1485,沙俄
1486,200
1487,黑龍江
1488,1992
1489,北角
1490,新界
1491,蔣中正
1492,大和國
1493,佛教
1494,同步，每一聲波周期因而都可以有一定數量的纖維同步發放，叫做排放。總體上排放的頻率便與聲音頻率一致，形成聽覺頻率分析的依據。在聽神經纖維上記錄神經衝動的實驗表明，神經衝動不一定是每一聲波周期都發放一次，高頻時一般要隔若干周期才發放一次，但發放的時間總是和聲波周期的相位保持良好的同步關係，說明衝動排放的
1495,無性生殖
1496,
1497,母親病危
1498,
1499,鬍鬚狀
1500,阿拉巴馬州
1501,
1502,F-4
1503,600年來首位請辭的教宗，而他的請辭引起德國及天主教國家各地民眾和領袖的廣大反響。2013年
1504,上海站新站房啟用，完成車站功能交接。隨後，老北站改建成為上海鐵路客車技術整備站，主要用作客車整備。為區別以前的老火車站，新建的上海站一般被稱為「新客站」。2010年，為迎接2010年上海世界博覽會的召開，上海站進行大規模整修翻新。時至今日，上海站仍然是上海市鐵路客運的主要綜合交通樞紐之一，並有上海軌道交通1號線
1505,1980
1506,
1507,俄羅斯
1508,南方墨點法
1509,路易斯一世
1510,《時代
1511,極權主義
1512,布列斯特-立陶夫斯克條約
1513,園林家安德烈·勒諾特爾和建築家路易·勒沃
1514,加的斯
1515,空間。
1516,恩域塔球場
1517,東吳
1518,海煤
1519,
1520,1929
1521,香港的上海人在1965年前主要聚居在油尖旺區上海街一帶，後來新移民不少亦分布在黃大仙區、觀塘區一帶，以及近二十年向新界的新市鎮遷移，近十年不少上海新移民住在深水?，早期在灣仔以及北角的色情場所亦引來少部份上海人居住，但在港島的上海人人口不僅無法與九龍比較，亦遠少於新界。
1522,徐家匯
1523,比爾蓋茲
1524,忽必烈
1525,
1526,南斯拉夫內戰
1527,塘沽協定
1528,烏蘭烏德
1529,1897年
1530,歐巴馬
1531,
1532,可丟棄性、品質、安全，以及對廣告、產品和包裝意象的欺騙，給予道德批判。這個結果使得設計師除了必須重新探討消費者所了解的符號傾向，考慮製造品是否像是一種波普藝術的造形之外，同時也得了解設計是一種對大眾生活負責的工作。
1533,九廣鐵路
1534,杭州筧橋機場
1535,哥德人
1536,不願送死
1537,管理所屬行政區域的地方官員
1538,興王
1539,衛奕信
1540,球面幾何學
1541,
1542,
1543,忽必烈
1544,茶峒鎮
1545,以任何方式著陸埃歐的探測器都不需要安裝隔熱板來保護儀器，但是需要反推進火箭來進行軟登陸。稀薄的大氣也使得登陸的設備必需堅固得足以抗拒木星強烈的輻射，這些輻射也使稀薄的大氣變得濃稠。同樣的輻射也將大氣剝離，所以必須經常補充大氣。二氧化硫最引人注目的來源是火山作用，但是大氣層受到陽光持續的照射也會使凍結
1546,惠金斯原理
1547,黑龍江
1548,波士頓理工
1549,兩年
1550,2010
1551,四大世侯合作，逐漸鞏固了對河北、山西等地的治理。
1552,喬托號
1553,二十世紀九十年代中期，有報導說幾名死刑犯公開表示願意在死後捐獻出遺體和器官，以回饋社會，救贖罪過。當時中國法律界還沒有碰到過這個問題，經過長時間的辯論，最高人民法院允許了這一請求，在此以後，就有越來越多的死刑犯的器官捐獻得以進行。由於死刑人數在中國是國家絕密，確切的數字無以得知
1554,烏里雅蘇臺
1555,拿破崙
1556,日治時期
1557,蔡鍔
1558,中國
1559,理寺按律
1560,澳大利亞
1561,
1562,沙勿略
1563,羅馬共和國時期
1564,稻穀
1565,
1566,藍屋
1567,
1568,85天
1569,五個
1570,張三祿
1571,15世紀
1572,文藝喜劇
1573,劉表
1574,高血壓
1575,北燕
1576,中華人民共和國全民所有制工業企業法
1577,環境保護主義呼籲依法保護、恢復並改良自然環境，也可以說是控制污染或保護動植物多樣性的運動。由此，土地倫理、環境倫理、生物多樣性、生態學和親生命假說等概念占據了主流。就其核心來說，環境保護主義試圖平衡人類和各種自然系統的關係，能夠讓各個成分取得合適的可持續性發展地位。這種平衡的具體指標和結果充滿爭議
1578,都市再生
1579,環境保護主義或環保主義
1580,773
1581,懷柔區
1582,七間
1583,民國政府在1949年撤遷臺灣前，將全國劃分為5個時區，而其中的「中原時區」和後來的國家標準時間均較世界協調時快八小時。當時是由中華民國內政部主管時區的相關事務，中央研究院等機構負責實際的授時工作。臺灣則在日治時期的1896年1月至1937年9月間採用日本標準時的「西部標準時」，1937年10月1日至1945年間因日本發動太平洋戰爭
1584,
1585,
1586,希臘語
1587,西班牙
1588,神經源性
1589,加拿大
1590,七個
1591,安定
1592,
1593,乾旱
1594,內戰記
1595,
1596,甲午戰爭
1597,社民黨就因為政府採取反共措施而拒絕加入。
1598,1910
1599,拉丁字母
1600,1935
1601,四角號碼
1602,2014年本科錄取率為8.6%。
1603,
1604,阿根廷
1605,歐洲聯盟
1606,增加西側的空曠程度
1607,
1608,
1609,七年戰爭
1610,100米
1611,食道炎
1612,國民政府
1613,
1614,青光眼
1615,狄托主義
1616,學權部
1617,
1618,射擊斷續器
1619,5
1620,生物技術是用於工業用途的生物技術的應用，包括工業發酵。它包括使用微生物例如細胞，或細胞成分例如酶，以產生在行業工業上有用的產品，例如化學品，食品和飼料，洗滌劑，紙和紙漿，紡織品和生物燃料。在工業上，利用工業菌種的特殊代謝路徑，來替代一些化學反應。除了專一性提高，也在常溫常壓下，節約能源。也由於專一性
1621,1945年
1622,北宋
1623,米高梅
1624,1988年
1625,記錄
1626,英國
1627,耶穌會
1628,19至20世紀
1629,鐵鉉
1630,張伯倫
1631,義勇軍進行曲
1632,棉花
1633,杜林的一個顯著特徵是12條相互連接，總長度超過18km的柱廊。柱廊的歷史可以追溯到中世紀，而大規模修建並形成如今的標誌性建築，則始於17世紀。最早的文獻記錄是卡洛·埃馬努埃萊一世
1634,賀知章
1635,烏拉
1636,
1637,原恆星
1638,貝加爾湖
1639,厄德
1640,
1641,佛教早就在東漢時期傳入中國，由於當時儒教興盛，所以沒有廣泛發展。等到十六國時期，北方動盪不安，以致人人厭苦、家家思亂。時而感到人生無常，精神缺乏寄託。此時五胡君主希望利用佛教教理的戒惡修善、六道輪迴來安撫各族百姓，並藉由屬於外來宗教的佛教來支持其政權。最後佛教得以在北方流行，並與南方佛教互相交流。
1642,絕無懼色
1643,克里斯蒂安尼亞
1644,無限制潛艇戰
1645,哈大客運專線
1646,葉林
1647,1947
1648,普法戰爭
1649,博尼法斯二世
1650,莫根
1651,耐腐蝕性
1652,1835
1653,咖啡因
1654,革命外交
1655,1972年
1656,保衛大都
1657,汪精衛
1658,體育部
1659,
1660,直系軍閥
1661,水牛城勇士
1662,孫中山
1663,
1664,賽丁泉
1665,殖民政策
1666,XX染色體
1667,咖啡俱樂部
1668,16世紀
1669,潮濕
1670,配子
1671,猶太人
1672,孟郊
1673,石牆郡
1674,皖
1675,水師提督
1676,1964
1677,1967
1678,奧古斯都
1679,哲布尊丹巴
1680,丁旿
1681,制訂政策
1682,1861年
1683,3月19日
1684,漢字
1685,拉瓦錫
1686,伊斯蘭教
1687,流體靜力
1688,周文公
1689,參議院
1690,財源
1691,盧安達法郎
1692,皖南獨立團
1693,德川家康
1694,經濟蕭條
1695,建康及其周圍地區發展最大。而三吳地區是中央財庫、各種支出的主要來源。
1696,1853
1697,
1698,
1699,1270年
1700,動力系統
1701,三個
1702,
1703,
1704,諸葛亮
1705,江河級
1706,
1707,21473
1708,傳教士
1709,潮水
1710,世界氣象組織
1711,
1712,海河流域
1713,
1714,700
1715,溧陽茶葉節
1716,仙台市是日本宮城縣縣治，位於宮城縣中部，為東北地方最大城市，同時為政令指定都市之一。該市是由安土桃山時代名將伊達政宗於1600年建立，由於全市綠化比例高，而有「杜之都」之譽。
1717,
1718,澳大利亞
1719,和林哈拉
1720,5月20日
1721,798
1722,1962
1723,青島海軍基地
1724,姑臧
1725,售票處」而不掛上綠窗口之名。但相反的，JR西日本對於有設置MARS系統可以進行連線購票的簡易委託車站
1726,張作霖
1727,波蘭進入戰時狀態，實行軍事管制
1728,西方遊客
1729,神經節細胞
1730,黎元洪
1731,于鳳至
1732,中華民國台灣
1733,第二次世界大戰
1734,1964
1735,白色
1736,陳誠
1737,1966
1738,奈特·麥克米蘭
1739,無佛像
1740,1977
1741,白光
1742,自由聯合
1743,三次
1744,英國
1745,勞動教養制度本身的法理缺陷和廣受非議，中國官方把違法行為矯治法列入2005年的立法規劃，用以取代勞教制度。2013年，該制度被廢止。同時，一些當局認定的特殊群體及其家人，當局經常性地剝奪他們的人身權利，不依照法定程序進行逮捕、勞教、監視和限制通訊與人身活動，這類行為往往並沒有法律授權。對這些人群的限制自由往往是
1746,道官制
1747,中國
1748,1948
1749,蒸汽膨脹
1750,隋煬帝
1751,石碇區
1752,日本
1753,心臟學會
1754,大英帝國
1755,八篇書
1756,美軍
1757,薩爾煤礦
1758,路易
1759,合作派
1760,自殺是指當事者蓄意使自己死亡的行為。試圖自殺或非致命的自殺行為一般視為自殘，有自殺的意圖，但後來沒有死亡。協助自殺是指一個人藉由提供建議或是其他方式，協助有死亡意願者達成目的，但沒有直接參與導致死亡的過程，這和安樂死不同，在安樂死中他人有直接參與導致死亡的過程。自殺意念是有自殺的想法，有可能會演變成
1761,煙霧事件
1762,10個
1763,1990年代
1764,阿弗剌昔牙卜
1765,24
1766,高麗國
1767,後現代主義
1768,1828
1769,
1770,委員會
1771,西京招待所
1772,
1773,湯瑪斯傑佛遜
1774,
1775,郵值標籤
1776,沃爾夫
1777,1989
1778,
1779,農耕節
1780,俄國革命
1781,1915年春季，英法聯軍趁德軍主力集中在東方戰線，發動香巴尼和阿杜瓦兩輪攻勢。但因為沿用舊戰術，而且欠缺強大火力掩護，結果被德軍成功抵擋，己方反而傷亡慘重。該年4月德軍反擊，並首次使用毒氣，使雙方的損失更為慘重。結果1915年的西面戰線，英法聯軍死傷百萬人，德軍亦死傷61萬人，但戰事仍然膠著。
1782,王猛
1783,
1784,敵我矛盾
1785,
1786,西塞羅句法
1787,
1788,湖熟
1789,英國
1790,木星
1791,傷性腦損傷、癌症、愛滋病毒、系統性紅斑狼瘡等等。
1792,1993年
1793,外蒙古
1794,張聞天
1795,
1796,法家
1797,五個
1798,因為通古斯地區過於偏遠。就算當時有任何對這地區的調查，那些記錄也很可能會在接下來混亂的時代—第一次世界大戰、俄國革命和俄國內戰中遺失。現存對此地區最早的調查是事件發生幾乎20年後進行的。1927年，蘇聯科學院的礦物學家昂尼德·庫利克到達通古斯河地區，並在這個地區調查當時隕石撞擊的確切地點。他用隕石上的鐵可能
1799,安大略湖
1800,羊肉
1801,
1802,劉駿
1803,
1804,雙重匯率制度
1805,美國
1806,
1807,財產方面，制度還不完備。因公徵收徵用私人財產，還沒有實現市場價補償原則。在20世紀90年代，公力機關拖欠款項曾在部分地區較普遍，最常見的是政府對農民打白條、對施工單位拖賴工程款。與民間的經濟糾紛不同，雖然道義上同樣受譴責，但受害者提起司法救助困難、判決後執行也難，這更象是一種體制缺陷。
1808,七歲
1809,法國
1810,1928
1811,5
1812,為2848K
1813,曼哈頓
1814,清咸豐
1815,君士坦提烏斯
1816,外省人
1817,
1818,甲醇
1819,太祖王
1820,牛隻列印問題
1821,英國
1822,夫出於衛身、保鄉、勤王之目的，紛紛組織義兵護國，有些士大夫甚至捨身殉國。
1823,中國地質大學，簡稱地大，是一所中華人民共和國
1824,1590年，秀吉宣布結束更進一步的階級運動或社會地位的改變，這加大了農民階級和武士階級之間的差距。1591
1825,1941
1826,細胞核
1827,操作自動化。
1828,比利時。8月4日英國因比利時為其自身安全的關鍵，因此對德國宣戰。8月6日奧匈帝國向俄國宣戰。
1829,俄羅斯
1830,中華人民共和國成立後不久，劉少奇被毛澤東支持為自己的接班人。1953年12月，中共中央主席毛澤東提出由劉少奇主持一線工作、自己退居二線。在1956年的中共八大上，劉少奇代表中共中央作政治報告，並當選排名第一的中共中央副主席。1957年底毛澤東訪問蘇聯時，向當時的蘇共中央第一書記赫魯雪夫通報，將由劉少奇接班任中國國家主席
1831,
1832,1943
1833,多倫多
1834,
1835,膨脹
1836,威爾斯
1837,硫是一種化學元素，原子序數是16。硫是一種非常常見的無味無臭的非金屬，純的硫是黃色的晶體，又稱做硫磺。硫有許多不同的化合價，常見的有-2、0、+4、+6等。在自然界中它經常以硫化物或硫酸鹽的形式出現，尤其在火山地區純的硫也在自然界出現。對所有的生物來說，硫都是一種重要的必不可少的元素，它是多種胺基酸的
1838,資產負債表
1839,德川家康
1840,日本共產黨
1841,
1842,臺北之命名，古曰雞籠，或稱淡水。迨清光緒元年沈葆楨奏請添設臺北府，始有「臺北」之稱，蓋以位居台灣北部，因以得名。日治初期，仿清領時期臺北府之制，設臺北縣，為「臺北縣」一名首度出現。2007年，臺北縣成為準直轄市後，便積極爭取升格為直轄市；惟臺北市仍在，無法續用「臺北」之名作為升格後的名稱，臺北縣政府因而對
1843,朝鮮
1844,1789年
1845,
1846,泰勒斯
1847,
1848,公民投票決定。
1849,鮑羅廷
1850,杜林
1851,金合歡
1852,13倍
1853,黃埔軍校
1854,紅樓夢
1855,
1856,
1857,雲南
1858,明朝
1859,電子郵票
1860,儒字
1861,
1862,尚比亞
1863,俄國
1864,成熟階段
1865,閉門思過
1866,吠陀梵語
1867,1950年代
1868,波義耳
1869,湯·韋迪加
1870,
1871,提奧多雷
1872,民用航太
1873,706萬
1874,
1875,伊莉莎白
1876,
1877,2000年
1878,1932
1879,韓劇體現著韓國東西合璧混合文化的特點，通過挖掘人性之美，褒揚真、善、美，塑造執著、堅忍、充滿朝氣的人物形象，倡導夫妻恩愛、孝敬父母、誠實守信，珍惜親情等傳統儒家思想。曾風靡一時的融合史劇《大長今》在湖南衛視播出的時候，甚至被冠以了「青春勵志片」的宣傳口號。《天國的階梯
1880,路易-菲利普
1881,阿布巴卡爾
1882,台北曲藝團
1883,《古魯·格蘭特·薩希卜》
1884,1865
1885,翟中和
1886,1924
1887,德國財政局
1888,9%
1889,張作霖
1890,法國
1891,史都華
1892,周恩來
1893,
1894,
1895,藍營
1896,國務會議
1897,洛厄爾天文台
1898,
1899,三名
1900,中日甲午戰爭
1901,金門
1902,
1903,資治通鑑》
1904,2007年
1905,實業部
1906,1966年
1907,多倫多
1908,大學生的城市
1909,洛克菲勒
1910,
1911,1815
1912,哈勃
1913,
1914,有絲分裂
1915,議會制
1916,1977
1917,東西伯利亞喇嘛教則例
1918,莫斯科
1919,五分之一
1920,英語詞典
1921,魔獸世界
1922,克倫威爾路
1923,
1924,日本
1925,。木衛一表面的黃色主要是它的火山釋放的硫造成的。
1926,德國
1927,水門事件
1928,
1929,閻錫山
1930,
1931,托爾金
1932,龍興之地
1933,抵港的大陸新移民，主要居住了各時期遷港又沒有資產的新移民，所以在各時期遷港的第一批移民均要住在一些很簡陋的居所如木屋，並再申請及輪候一段時間才能搬進公屋居住，根據2011年的人口調查，現今住在公屋的人口佔全港人口30%。
1934,阿伊努人
1935,1919年
1936,五倍
1937,原子能
1938,艾森豪
1939,3400萬
1940,正拍擊球
1941,帕西瓦爾
1942,二二八事件
1943,紅色
1944,澎湖
1945,亞硫酸
1946,理學
1947,1998年
1948,
1949,。支持毛澤東的一方占據主動，從而拉開了大躍進的序幕。
1950,1950年
1951,遠鏡的觀測揭露了埃歐對木星的磁層有所影響，如被觀察到的十米的波長爆發與埃歐的軌道周期有關。
1952,維基媒體
1953,生物質是指能夠當做燃料或者工業原料，活著或剛死去的有機物。生物質能最常見於種植植物所製造的生質燃料，或者用來生產纖維、化學製品和熱能的動物或植物。也包括以生物可降解的廢棄物製造的燃料。但那些已經變質成為煤炭或石油等的有機物質除外。許多的植物都被用來生產生物質能，包括了芒草、柳枝稷、麻、玉米、楊屬、柳
1954,1939
1955,清朝末年，一漁人遭海盜
1956,城堡
1957,哲學原理研究
1958,
1959,第六次全國人口普查
1960,北大西洋
1961,1455
1962,鄧穎超
1963,宇宙秩序
1964,傳統音樂
1965,戰爭準備。為了爭取時間，建文元年，朱棣先裝病，使惠帝放三子回北平；之後由於屬下被朝廷處死，遂藉機裝作精神失常。但由於王府長史葛誠叛變，密奏朝廷「燕王無病」，朱棣裝瘋被發覺。時燕王遣使入京師金陵奏事，使者被齊泰等審訊，被迫供出燕王的異狀，於是朝廷下密旨，令張昺、謝貴逮捕燕王幕府的官屬，張信逮捕燕王本人
1966,香港
1967,保加利亞
1968,資本主義
1969,北非
1970,中華民國政府
1971,1834
1972,淋巴液
1973,斷罰
1974,1901年
1975,十八歲
1976,
1977,農歷新年
1978,元史
1979,空間。
1980,1312
1981,1970年
1982,30℃
1983,以色列
1984,
1985,中國地質大學和中國地質大學兩個獨立的辦學實體。
1986,對日抗戰
1987,1989
1988,元武宗
1989,
1990,毛澤東
1991,中國
1992,大赦國際
1993,2014年12月
1994,中部科學園區
1995,立體育場
1996,曹議金
1997,冷戰
1998,1893
